🌐央视频道,#genre#
CCTV10,http://1.58.246.115:4001/rtp/229.58.190.157:5000
CCTV10,http://118.78.196.198:55555/rtp/226.0.2.162:9208
CCTV10,http://115.171.216.120:4000/rtp/225.1.8.10:8116
CCTV10,http://180.105.201.177:9981/rtp/239.49.8.54:9818
CCTV10,http://106.59.2.207:55555/rtp/239.200.200.107:8116
CCTV10,http://114.254.39.127:8888/rtp/239.3.1.63:8116
CCTV10,http://218.86.187.134:8188/rtp/238.255.2.13:5999
CCTV11,http://111.113.88.198:2000/rtp/239.121.4.150:9202
CCTV11,http://115.171.216.125:4000/rtp/225.1.8.73:8120
CCTV11,http://114.107.44.68:8188/rtp/238.1.78.206:7502
CCTV11,http://114.254.33.252:18888/rtp/239.3.1.152:8120
CCTV11,http://39.77.27.74:4002/rtp/239.253.254.169:8000
CCTV11,http://106.59.2.207:55555/rtp/239.200.201.125:8480
CCTV11,http://gslbmgsplive.miguvideo.com/migu/kailu/cctv11hd/51/20200103/index.m3u8?msisdn=20251125100054ffd6817d3257426d9308412ff2fd2ebc&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20251125100054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=106.13.250.88&SecurityKey=20251125100054&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=96f266ad85f76fa84450afbbfa728722&ddCalcu=2926e7f282726076aafdb8b5ffa7065f4a48
CCTV11,http://36.46.98.173:8025/rtp/239.112.205.213:5140
CCTV11,http://115.171.80.57:1688/rtp/225.1.8.73:8120
CCTV11,http://1.58.246.115:4001/rtp/229.58.190.134:5000
CCTV11,http://1.58.246.115:4000/rtp/229.58.190.134:5000
CCTV11,http://61.159.135.86:18000/rtp/238.255.2.14:5999
CCTV11,http://180.105.201.177:9981/rtp/239.49.1.11:6000
CCTV11,http://223.198.242.106:4000/rtp/239.253.64.70:5140
CCTV11,http://114.100.195.157:4022/rtp/238.1.78.206:7502
CCTV11,http://115.171.216.120:4000/rtp/225.1.8.73:8120
CCTV11,http://218.86.187.134:8188/rtp/238.255.2.14:5999
CCTV11,http://106.116.241.102:9999/rtp/239.254.201.123:8120
CCTV11,http://114.254.39.127:8888/rtp/239.3.1.152:8120
CCTV11,http://111.162.204.74:8686/rtp/225.1.2.192:5002
CCTV11,http://27.191.201.123:19999/rtp/239.254.201.123:8120
CCTV11,http://223.167.230.235:4022/rtp/239.45.1.196:5140
CCTV11,http://223.167.245.20:8001/rtp/239.45.1.196:5140
CCTV11,http://106.59.3.175:55555/rtp/239.200.201.125:8480
CCTV11,http://36.46.98.83:8025/rtp/239.112.205.213:5140
CCTV12,http://115.171.216.125:4000/rtp/225.1.8.12:8124
CCTV12,http://36.46.98.83:8025/rtp/239.112.205.88:5140
CCTV12,http://61.159.135.86:18000/rtp/238.255.2.15:5999
CCTV12,http://114.254.39.127:8888/rtp/239.3.1.64:8124
CCTV12,http://111.113.88.198:2000/rtp/239.121.4.159:8938
CCTV12,http://106.116.241.102:9999/rtp/239.254.200.161:6000
CCTV12,http://180.105.201.177:9981/rtp/239.49.8.55:9822
CCTV12,http://115.171.216.120:4000/rtp/225.1.8.12:8124
CCTV12,http://218.86.187.134:8188/rtp/238.255.2.15:5999
CCTV12,http://36.46.98.173:8025/rtp/239.112.205.88:5140
CCTV12,http://118.78.196.198:55555/rtp/226.0.2.164:9224
CCTV12,http://39.77.27.74:4002/rtp/239.253.254.235:8000
CCTV12,http://111.162.204.74:8686/rtp/225.1.1.142:5002
CCTV12,http://1.58.246.115:4000/rtp/229.58.190.158:5000
CCTV12,http://1.58.246.115:4001/rtp/229.58.190.158:5000
CCTV12,http://115.171.80.57:1688/rtp/225.1.8.12:8124
CCTV12,http://27.191.201.123:19999/rtp/239.254.200.161:6000
CCTV12,http://114.254.33.252:18888/rtp/239.3.1.64:8124
CCTV12,http://114.100.195.157:4022/rtp/238.1.78.242:7808
CCTV12,http://223.167.245.20:8001/rtp/239.45.3.10:5140
CCTV12,http://114.107.44.68:8188/rtp/238.1.78.242:7808
CCTV12,http://223.198.242.106:4000/rtp/239.253.64.97:5140
CCTV12,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=202511251000540d699fc6324a4dcda23d5f46eda88097&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20251125100054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=106.13.250.88&SecurityKey=20251125100054&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=94279d07ac8ff818de5c7f8f028b2869&ddCalcu=9964e822273b908d2007fa8cf87fcf58e1d8
CCTV12,http://223.167.230.235:4022/rtp/239.45.3.10:5140
CCTV12,http://180.105.201.177:9981/rtp/239.49.8.135:6000
CCTV13,http://223.167.245.20:8001/rtp/239.45.1.198:5140
CCTV13,http://115.171.216.120:4000/rtp/225.1.8.168:8130
CCTV13,http://180.105.201.177:9981/rtp/239.49.1.13:6000
CCTV13,http://218.86.187.134:8188/rtp/238.255.2.16:5999
CCTV13,http://118.78.196.198:55555/rtp/226.0.2.165:9232
CCTV13,http://223.198.242.106:4000/rtp/239.253.64.59:5140
CCTV13,http://39.77.27.74:4002/rtp/239.253.254.175:8000
CCTV13,http://111.113.88.198:2000/rtp/239.121.4.13:8028
CCTV13,http://115.171.216.125:4000/rtp/225.1.8.168:8130
CCTV13,http://61.159.135.86:18000/rtp/238.255.2.16:5999
CCTV13,http://114.254.33.252:18888/rtp/239.3.1.124:8128
CCTV13,http://218.86.187.134:8188/rtp/238.255.2.218:5999
CCTV13,http://61.159.135.86:18000/rtp/238.255.2.218:5999
CCTV13,http://1.58.246.115:4001/rtp/229.58.190.136:5000
CCTV13,http://114.107.44.68:8188/rtp/238.1.79.35:4392
CCTV13,http://106.116.241.102:9999/rtp/239.254.200.9:8264
CCTV13,http://114.254.39.127:8888/rtp/239.3.1.124:8128
CCTV13,http://1.58.246.115:4000/rtp/229.58.190.136:5000
CCTV13,http://27.191.201.123:19999/rtp/239.254.200.9:8264
CCTV13,http://114.100.195.157:4022/rtp/238.1.79.35:4392
CCTV13,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=20251125100054b7c463a92c944894b8f9f321cee7da5d&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20251125100054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=106.13.250.88&SecurityKey=20251125100054&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=21ef43dd1a09011a246115f4b0253954&ddCalcu=4251e9e23f8540230dbd41fa50191061412a
CCTV13,http://115.171.80.57:1688/rtp/225.1.8.168:8130
CCTV13,http://223.167.230.235:4022/rtp/239.45.1.198:5140
CCTV13,http://111.162.204.74:8686/rtp/225.1.2.193:5002
CCTV14,http://36.46.98.83:8025/rtp/239.112.205.91:5140
CCTV14,http://36.46.98.173:8025/rtp/239.112.205.91:5140
CCTV14,http://1.58.246.115:4001/rtp/229.58.190.159:5000
CCTV14,http://223.167.245.20:8001/rtp/239.45.3.23:5140
CCTV14,http://106.116.241.102:9999/rtp/239.254.200.162:6000
CCTV14,http://115.171.80.57:1688/rtp/225.1.8.14:8132
CCTV14,http://114.100.195.157:4022/rtp/238.1.78.243:7816
CCTV14,http://1.58.246.115:4000/rtp/229.58.190.159:5000
CCTV14,http://114.107.44.68:8188/rtp/238.1.78.243:7816
CCTV14,http://180.105.201.177:9981/rtp/239.49.8.56:9826
CCTV14,http://114.254.33.252:18888/rtp/239.3.1.65:8132
CCTV14,http://111.113.88.198:2000/rtp/239.121.4.160:8944
CCTV14,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?msisdn=20251125100054b2ff7e455fb445f8bdf9469b8ed43ae4&mdspid=&spid=699004&netType=0&sid=5500212875&pid=2028597139&timestamp=20251125100054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=106.13.250.88&SecurityKey=20251125100054&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=54adb17cf700e0a160c36847c9c12140&ddCalcu=0544e1a22d41b0c197cc7f4780603ec00a61
CCTV14,http://218.86.187.134:8188/rtp/238.255.2.17:5999
CCTV14,http://223.198.242.106:4000/rtp/239.253.64.115:5140
CCTV14,http://115.171.216.125:4000/rtp/225.1.8.14:8132
CCTV14,http://180.105.201.177:9981/rtp/239.49.8.136:6000
CCTV14,http://27.191.201.123:19999/rtp/239.254.200.162:6000
CCTV14,http://111.162.204.74:8686/rtp/225.1.1.144:5002
CCTV14,http://115.171.216.120:4000/rtp/225.1.8.14:8132
CCTV14,http://61.159.135.86:18000/rtp/238.255.2.17:5999
CCTV14,http://223.167.230.235:4022/rtp/239.45.3.23:5140
CCTV14,http://114.254.39.127:8888/rtp/239.3.1.65:8132
CCTV14,http://39.77.27.74:4002/rtp/239.253.254.236:8000
CCTV14,http://118.78.196.198:55555/rtp/226.0.2.166:9240
CCTV15,http://111.162.204.74:8686/rtp/225.1.2.194:5002
CCTV15,http://36.46.98.173:8025/rtp/239.112.205.214:5140
CCTV15,http://106.59.2.207:55555/rtp/239.200.201.112:8496
CCTV15,http://115.171.216.120:4000/rtp/225.1.8.74:8136
CCTV15,http://223.167.230.235:4022/rtp/239.45.1.200:5140
CCTV15,http://115.171.80.57:1688/rtp/225.1.8.74:8136
CCTV15,http://180.105.201.177:9981/rtp/239.49.1.15:6000
CCTV15,http://61.159.135.86:18000/rtp/238.255.2.18:5999
CCTV15,http://218.86.187.134:8188/rtp/238.255.2.18:5999
CCTV15,http://115.171.216.125:4000/rtp/225.1.8.74:8136
CCTV15,http://223.198.242.106:4000/rtp/239.253.64.72:5140
CCTV15,http://114.107.44.68:8188/rtp/238.1.78.222:7648
CCTV15,http://36.46.98.83:8025/rtp/239.112.205.214:5140
CCTV15,http://1.58.246.115:4000/rtp/229.58.190.127:5000
CCTV15,http://223.167.245.20:8001/rtp/239.45.1.200:5140
CCTV15,http://106.116.241.102:9999/rtp/239.254.201.124:8136
CCTV15,http://106.59.3.175:55555/rtp/239.200.201.112:8496
CCTV15,http://1.58.246.115:4001/rtp/229.58.190.127:5000
CCTV15,http://39.77.27.74:4002/rtp/239.253.254.170:8000
CCTV15,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/51/index.m3u8?msisdn=202511251000542b1bfa98f8ed4bbe965d8ccd0484a0f4&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20251125100054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=106.13.250.88&SecurityKey=20251125100054&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=137a24d29b1614954c3289c4e910e8ff&ddCalcu=f1f3e872ea3020149de249cb91862134c945
CCTV15,http://114.100.195.157:4022/rtp/238.1.78.222:7648
CCTV15,http://114.254.33.252:18888/rtp/239.3.1.153:8136
CCTV15,http://114.254.39.127:8888/rtp/239.3.1.153:8136
CCTV15,http://111.113.88.198:2000/rtp/239.121.4.202:9208
CCTV15,http://27.191.201.123:19999/rtp/239.254.201.124:8136
CCTV16,http://114.254.33.252:18888/rtp/239.3.1.184:8001
CCTV16,http://106.59.2.207:55555/rtp/239.200.200.194:8780
CCTV16,http://36.46.98.173:8025/rtp/239.111.205.134:5140
CCTV16,http://36.46.98.83:8025/rtp/239.111.205.134:5140
CCTV16,http://106.59.2.207:55555/rtp/239.200.200.193:8776
CCTV16,http://114.254.39.127:8888/rtp/239.3.1.184:8001
CCTV16,http://118.78.196.198:55555/rtp/226.0.2.169:9264
CCTV16,http://223.198.242.106:4000/rtp/239.253.64.251:5140
CCTV16,http://106.59.3.175:55555/rtp/239.200.200.194:8780
CCTV16,http://223.198.242.106:4000/rtp/239.253.64.126:5140
CCTV16,http://111.162.204.74:8686/rtp/225.1.2.237:5002
CCTV16,http://111.113.88.198:2000/rtp/239.121.4.122:8008
CCTV16,http://106.59.3.175:55555/rtp/239.200.200.193:8776
CCTV17,http://1.58.246.115:4001/rtp/229.58.190.211:5000
CCTV17,http://114.254.33.252:18888/rtp/239.3.1.151:8144
CCTV17,http://223.167.245.20:8001/rtp/239.45.3.52:5140
CCTV17,http://106.59.2.207:55555/rtp/239.200.201.128:8504
CCTV17,http://114.100.195.157:4022/rtp/238.1.78.178:7296
CCTV17,http://36.46.98.173:8025/rtp/239.112.205.211:5140
CCTV17,http://111.113.88.198:2000/rtp/239.121.4.61:8340
CCTV17,http://61.159.135.86:18000/rtp/238.255.2.137:5999
CCTV17,http://106.116.241.102:9999/rtp/239.254.201.120:8144
CCTV17,http://180.105.201.177:9981/rtp/239.49.8.132:6000
CCTV17,http://115.171.216.120:4000/rtp/225.1.8.17:8144
CCTV17,http://118.78.196.198:55555/rtp/226.0.2.170:9272
CCTV17,http://111.162.204.74:8686/rtp/225.1.2.52:5002
CCTV17,http://114.107.44.68:8188/rtp/238.1.78.178:7296
CCTV17,http://115.171.80.57:1688/rtp/225.1.8.17:8144
CCTV17,http://114.254.39.127:8888/rtp/239.3.1.151:8144
CCTV17,http://223.198.242.106:4000/rtp/239.253.64.67:5140
CCTV17,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/51/index.m3u8?msisdn=2025112510005445d448d5921449719adb3783e85be738&mdspid=&spid=699004&netType=0&sid=5501083631&pid=2028597139&timestamp=20251125100054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168256&ParentNodeID=-99&assertID=5501083631&client_ip=106.13.250.88&SecurityKey=20251125100054&promotionId=&mvid=5102910396&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6382c068ffabe836834776f4714eb52e&ddCalcu=e623e582b23ec04016784fff6a7b7e483386
CCTV17,http://27.191.201.123:19999/rtp/239.254.201.120:8144
CCTV17,http://39.77.27.74:4002/rtp/239.253.254.168:8000
CCTV17,http://218.86.187.134:8188/rtp/238.255.2.137:5999
CCTV17,http://115.171.216.125:4000/rtp/225.1.8.17:8144
CCTV17,http://223.167.230.235:4022/rtp/239.45.3.52:5140
CCTV17,http://106.59.3.175:55555/rtp/239.200.201.128:8504
CCTV17,http://36.46.98.83:8025/rtp/239.112.205.211:5140
CCTV17,http://180.105.201.177:9981/rtp/239.49.8.52:9810
CCTV17,http://1.58.246.115:4000/rtp/229.58.190.211:5000
CCTV4K,http://114.107.44.68:8188/rtp/238.1.78.137:6968
CCTV5+,http://111.113.88.198:2000/rtp/239.121.4.140:8852
CCTV5+,http://114.100.195.157:4022/rtp/238.1.78.237:7768
CCTV5+,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv5plusnew/1200/index.m3u8?msisdn=202511251000536d173bff04ac404dae1ed7ed5ebd7eff&mdspid=&spid=699004&netType=0&sid=5500516288&pid=2028597139&timestamp=20251125100053&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=641886773&ParentNodeID=-99&assertID=5500516288&client_ip=106.13.250.88&SecurityKey=20251125100053&promotionId=&mvid=5102048803&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=45fb0d74cf576d835e6e266ce760613d&ddCalcu=d435e1f26b10006d77e4cc6f6527e66de853
CCTV5+,http://106.116.241.102:9999/rtp/239.254.200.46:8004
CGTN法语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?msisdn=20251125100054bf21d0be55d94857af77230924f79147&mdspid=&spid=699004&netType=0&sid=2200179324&pid=2028597139&timestamp=20251125100054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006476&ParentNodeID=-99&assertID=2200179324&client_ip=106.13.250.88&SecurityKey=20251125100054&promotionId=&mvid=2200179324&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5e1d1a53b54de84b686a0fd795c4ff78&ddCalcu=857eef12fd9410ca55937bd5f40dae68846b
CCTV5+,http://106.59.2.207:55555/rtp/239.200.200.9:8004
CCTV5+,http://1.58.246.115:4001/rtp/229.58.190.154:5000
CGTN俄语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=202511251000553b0a475e68a847fb8baf94d644e54903&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20251125100055&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=106.13.250.88&SecurityKey=20251125100055&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8a7c6bf3f5eebb472e76df62ee4cc515&ddCalcu=581ae572cc9c604befe32f65fede6b7be427
CCTV5+,http://223.198.242.106:4000/rtp/239.253.64.100:5140
CCTV5+,http://115.171.216.125:4000/rtp/225.1.8.20:8004
CCTV4K,http://106.59.2.207:55555/rtp/239.200.200.202:8784
CCTV5+,http://106.59.3.175:55555/rtp/239.200.200.9:8004
CCTV5+,http://111.162.204.74:8686/rtp/225.1.1.121:5002
CCTV4K,http://114.100.195.157:4022/rtp/238.1.78.137:6968
CCTV5+,http://39.77.27.74:4002/rtp/239.253.254.80:8000
CCTV4K,http://106.116.241.102:9999/rtp/239.254.201.67:6000
CCTV5+,http://1.58.246.115:4000/rtp/229.58.190.154:5000
CCTV5+,http://115.171.80.57:1688/rtp/225.1.8.20:8004
CCTV5+,http://114.107.44.68:8188/rtp/238.1.78.237:7768
CGTN阿拉伯语,http://gslbmgsplive.miguvideo.com/envivo_v/SD/cctv/alabo/1000/index.m3u8?msisdn=202511251000540835aba56c7041708bfa70259a738cfc&mdspid=&spid=699004&netType=0&sid=2200179303&pid=2028597139&timestamp=20251125100054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609154345&ParentNodeID=-99&assertID=2200179303&client_ip=106.13.250.88&SecurityKey=20251125100054&promotionId=&mvid=2200179303&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=09467b5e85c5a541f32d1018e35c0746&ddCalcu=6049e742069c705b35ee88150c15da2534f1
CCTV5+,http://218.86.187.134:8188/rtp/238.255.2.185:5999
CGTN纪录,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctvnews/1000/index.m3u8?msisdn=2025112510005556650ad8e0c349cf8e2d99bb8d078e5a&mdspid=&spid=699004&netType=0&sid=2202196407&pid=2028597139&timestamp=20251125100055&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609017205&ParentNodeID=-99&assertID=2202196407&client_ip=106.13.250.88&SecurityKey=20251125100055&promotionId=&mvid=2202196407&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=e83fd62797ddc98d5464fe7bf5c220b5&ddCalcu=5eb8e0322f92d0c652f7b977edfd4c69485d
CCTV5+,http://36.46.98.173:8025/rtp/239.111.205.13:5140
CETV2,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv2/51/20240709/index.m3u8?msisdn=202511251001010fed99c821ce435bbed26a2143295f3c&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20251125100101&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=106.13.250.88&SecurityKey=20251125100101&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=d745b4f6c9467d0e1f1a7404efc4f819&ddCalcu=9d17e842f534b0c4ffe64c094476a71df01e
CCTV5+,http://115.171.216.120:4000/rtp/225.1.8.20:8004
CGTN纪录,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?msisdn=2025112510005482987855d59f4645bf4a73867ef2bbb3&mdspid=&spid=699004&netType=0&sid=2200179356&pid=2028597139&timestamp=20251125100054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006487&ParentNodeID=-99&assertID=2200179356&client_ip=106.13.250.88&SecurityKey=20251125100054&promotionId=&mvid=2200179356&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=aa8f43721bfa16f73bf87683f5154411&ddCalcu=1a1ae4824f95401357f2318b6f7a81f6bf37
CCTV5+,http://61.159.135.86:18000/rtp/238.255.2.185:5999
CCTV5+,http://118.78.196.198:55555/rtp/226.0.2.168:9256
CCTV5+,http://114.254.33.252:18888/rtp/239.3.1.130:8004
CCTV4K,http://27.191.201.123:19999/rtp/239.254.201.67:6000
CCTV5+,http://27.191.201.123:19999/rtp/239.254.200.46:8004
CETV1,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv1/51/20240709/index.m3u8?msisdn=20251125100101b225e7daaca646398832c3cab999786e&mdspid=&spid=699004&netType=0&sid=5910022150&pid=2028597139&timestamp=20251125100101&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287154&ParentNodeID=-99&assertID=5910022150&client_ip=106.13.250.88&SecurityKey=20251125100101&promotionId=&mvid=5900006636&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=b2066a8c195fe12e1e4ec20b9bc0876c&ddCalcu=cb62e702863060cab89cb10925cfee41e21e
CCTV4K,http://106.59.3.175:55555/rtp/239.200.200.202:8784
CCTV5+,http://180.105.201.177:9981/rtp/239.49.8.18:9610
CGTN西班牙语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?msisdn=2025112510005432b35ffc0a8a45c39cb54650e07837e6&mdspid=&spid=699004&netType=0&sid=2200179337&pid=2028597139&timestamp=20251125100054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006450&ParentNodeID=-99&assertID=2200179337&client_ip=106.13.250.88&SecurityKey=20251125100054&promotionId=&mvid=2200179337&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=cb9adb387fd6abca7a3e8a72e54c4a06&ddCalcu=6c0bea924a9cd04b53e8277fad86ea3bac7a
CETV4,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv4/51/20240709/index.m3u8?msisdn=2025112510010134e5c540ce7844099762286fedfe0d4b&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20251125100101&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=106.13.250.88&SecurityKey=20251125100101&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3f0b67b4b80042df63ca14383dc66369&ddCalcu=936fe3026b3660c7db348b384010a4c23d6f
CCTV5+,http://114.254.39.127:8888/rtp/239.3.1.130:8004
CCTV5+,http://36.46.98.83:8025/rtp/239.111.205.13:5140


📡卫视频道,#genre#
湖南卫视,https://stream1.freetv.fun/hu-nan-wei-shi-13.m3u8
湖南卫视,https://stream1.freetv.fun/hu-nan-wei-shi-73.ctv
湖南卫视,http://106.116.241.102:9999/rtp/239.254.200.48:8012
湖南卫视,http://36.46.98.83:8025/rtp/239.112.205.62:5140
湖南卫视,http://218.86.187.134:8188/rtp/238.255.2.93:5999
湖南卫视,https://stream1.freetv.fun/hu-nan-wei-shi-34.m3u8
湖南卫视,https://stream1.freetv.fun/hu-nan-wei-shi-10.m3u8
湖南卫视,https://stream1.freetv.fun/hu-nan-wei-shi-72.m3u8
湖南卫视,http://114.254.39.127:8888/rtp/239.3.1.132:8012
湖南卫视,https://stream1.freetv.fun/hu-nan-wei-shi-41.m3u8
湖南卫视,http://111.162.204.74:8686/rtp/225.1.1.114:5002
湖南卫视,http://223.167.245.20:8001/rtp/239.45.3.228:5140
湖南卫视,http://106.59.2.207:55555/rtp/239.200.200.6:8012
湖南卫视,https://stream1.freetv.fun/hu-nan-wei-shi-92.ctv
湖南卫视,https://stream1.freetv.fun/hu-nan-wei-shi-87.m3u8
湖南卫视,https://stream1.freetv.fun/hu-nan-wei-shi-91.ctv
湖南卫视,http://114.100.195.157:4022/rtp/238.1.78.160:7152
湖南卫视,https://stream1.freetv.fun/hu-nan-wei-shi-49.m3u8
湖南卫视,http://1.58.246.115:4000/rtp/229.58.190.128:5000
湖南卫视,https://stream1.freetv.fun/hu-nan-wei-shi-75.m3u8
湖南卫视,http://223.167.230.235:4022/rtp/239.45.3.228:5140
